#code|abbreviation|type|name|unit|scale|reference|width|crex_unit|crex_scale|crex_width
010050|standardDeviationAltitude|double|STANDARD DEVIATION ALTITUDE|M|2|0|16|M|2|5
010051|pressureReducedToMeanSeaLevel|long|PRESSURE REDUCED TO MEAN SEA LEVEL|PA|-1|0|14|PA|-1|5
010052|altimeterSettingQnh|long|ALTIMETER SETTING (QNH)|PA|-1|0|14|PA|-1|5
010053|globalNavigationSatelliteSystemAltitude|long|GLOBAL NAVIGATION SATELLITE SYSTEM ALTITUDE|M|0|-1000|17|M|0|5
010060|pressureChange|long|PRESSURE CHANGE|PA|-1|-1024|11|PA|-1|4
010061|3HourPressureChange|long|3-HOUR PRESSURE CHANGE|PA|-1|-500|10|PA|-1|4
010062|24HourPressureChange|long|24-HOUR PRESSURE CHANGE|PA|-1|-1000|11|PA|-1|4
010063|characteristicOfPressureTendency|long|CHARACTERISTIC OF PRESSURE TENDENCY|CODETABLE|0|0|4|CODE TABLE|0|2
010064|sigmetCruisingLevel|long|SIGMET CRUISING LEVEL|CODETABLE|0|0|3|CODE TABLE|0|1
010070|indicatedAircraftAltitude|long|INDICATED AIRCRAFT ALTITUDE|M|0|-400|16|M|0|5
010080|viewingZenithAngle|double|VIEWING ZENITH ANGLE|DEG|2|-9000|15|DEG|2|5
010081|cogAltitudeAboveReferenceEllipsoid|double|ALTITUDE OF COG ABOVE REFERENCE ELLIPSOID|M|3|0|31|M|3|10
010082|instantaneousAltitudeRate|double|INSTANTANEOUS ALTITUDE RATE|M/S|3|-65536|17|M/S|3|6
010083|squaredOffNadirAngleOfSatelliteFromPlatformData|double|SQUARED OFF NADIR ANGLE OF THE SATELLITE FROM PLATFORM DATA|DEG2|2|0|16|DEG2|2|5
010084|squaredOffNadirAngleOfSatelliteFromWaveformData|double|SQUARED OFF NADIR ANGLE OF THE SATELLITE FROM WAVEFORM DATA|DEG2|2|0|16|DEG2|2|5
010085|meanSeaSurfaceHeight|double|MEAN SEA SURFACE HEIGHT|M|3|-131072|18|M|3|6
010086|geoidHeight|double|GEOID'S HEIGHT|M|3|-131072|18|M|3|6
010087|oceanDepthOrLandElevation|double|OCEAN DEPTH/LAND ELEVATION|M|1|-131072|18|M|1|6
010088|totalGeocentricOceanTideHeightSolution1|double|TOTAL GEOCENTRIC OCEAN TIDE HEIGHT (SOLUTION 1)|M|3|-32768|16|M|3|5
010089|totalGeocentricOceanTideHeightSolution2|double|TOTAL GEOCENTRIC OCEAN TIDE HEIGHT (SOLUTION 2)|M|3|-32768|16|M|3|5
010090|longPeriodTideHeight|double|LONG PERIOD TIDE HEIGHT|M|3|-32768|16|M|3|5
010091|tidalLoadingHeight|double|TIDAL LOADING HEIGHT|M|3|-32768|16|M|3|5
010092|solidEarthTideHeight|double|SOLID EARTH TIDE HEIGHT|M|3|-32768|16|M|3|5
010093|geocentricPoleTideHeight|double|GEOCENTRIC POLE TIDE HEIGHT|M|3|-32768|16|M|3|5
010095|heightOfAtmosphereUsed|long|HEIGHT OF ATMOSPHERE USED|M|0|0|16|M|0|5
010096|meanDynamicTopography|double|MEAN DYNAMIC TOPOGRAPHY|M|3|-131072|18|M|3|6
010097|meanSeaSurfaceHeightFromAltimeterOnly|double|MEAN SEA SURFACE HEIGHT FROM ALTIMETER ONLY|M|3|-131072|18|M|3|6
010098|loadingTideHeightGeocentricOceanTideSolution1|double|LOADING TIDE HEIGHT GEOCENTRIC OCEAN TIDE SOLUTION 1|M|4|-2000|12|M|4|4
010099|loadingTideHeightGeocentricOceanTideSolution2|double|LOADING TIDE HEIGHT GEOCENTRIC OCEAN TIDE SOLUTION 2|M|4|-2000|12|M|4|4
010100|nonEquilibriumLongPeriodTideHeight|double|NON-EQUILIBRIUM LONG PERIOD TIDE HEIGHT|M|4|-2000|12|M|4|4
010101|squaredOffNadirAngleOfSatelliteFromWaveformData|double|SQUARED OFF NADIR ANGLE OF THE SATELLITE FROM WAVEFORM DATA|DEG2|2|-32768|16|DEG2|2|5
010102|seaSurfaceHeightAnomaly|double|SEA SURFACE HEIGHT ANOMALY|M|3|-32768|16|M|3|5
011001|windDirection|long|WIND DIRECTION (DEGREE TRUE)|DEG|0|0|9|DEG|0|3
011002|windSpeed|double|WIND SPEED|M/S|1|0|12|M/S|1|4
011003|u|double|U-COMPONENT|M/S|1|-4096|13|M/S|1|4
011004|v|double|V-COMPONENT|M/S|1|-4096|13|M/S|1|4
011005|w|double|W-COMPONENT|PA/S|1|-512|10|PA/S|1|4
011006|w|double|W-COMPONENT|M/S|2|-4096|13|M/S|2|4
011010|windDirectionAssociatedWithWindSpeedWhichFollows|long|WIND DIRECTION ASSOCIATED WITH WIND SPEED WHICH FOLLOWS (DEGREE TRUE)|DEG|0|0|9|DEG|0|3
011011|windDirectionAt10M|long|WIND DIRECTION AT 10 M (DEGREE TRUE)|DEG|0|0|9|DEG|0|3
011012|windSpeedAt10M|double|WIND SPEED AT 10 M|M/S|1|0|12|M/S|1|4
011013|windDirectionAt5M|long|WIND DIRECTION AT 5 M (DEGREE TRUE)|DEG|0|0|9|DEG|0|3
011014|windSpeedAt5M|double|WIND SPEED AT 5 M|M/S|1|0|12|M/S|1|4
011016|extremeCounterclockwiseWindDirectionOfAVariableWind|long|EXTREME COUNTERCLOCKWISE WIND DIRECTION OF A VARIABLE WIND (DEGREE TRUE)|DEG|0|0|9|DEG|0|3
011017|extremeClockwiseWindDirectionOfAVariableWind|long|EXTREME CLOCKWISE WIND DIRECTION OF A VARIABLE WIND (DEGREE TRUE)|DEG|0|0|9|DEG|0|3
011019|steadinessOfWind|long|STEADINESS OF WIND|%|0|0|7|%|0|3
011021|relativeVorticity|double|RELATIVE VORTICITY|/S|9|-65536|17|/S|9|6
011022|divergence|double|DIVERGENCE|/S|9|-65536|17|/S|9|6
011023|velocityPotential|long|VELOCITY POTENTIAL|M2/S|-2|-65536|17|M2/S|-2|6
011030|extendedDegreeOfTurbulence|long|EXTENDED DEGREE OF TURBULENCE|CODETABLE|0|0|6|CODE TABLE|0|2
011031|degreeOfTurbulence|long|DEGREE OF TURBULENCE|CODETABLE|0|0|4|CODE TABLE|0|2
011032|heightOfBaseOfTurbulence|long|HEIGHT OF BASE OF TURBULENCE|M|-1|-40|16|M|-1|5
011033|heightOfTopOfTurbulence|long|HEIGHT OF TOP OF TURBULENCE|M|-1|-40|16|M|-1|5
011034|verticalGustVelocity|double|VERTICAL GUST VELOCITY|M/S|1|-1024|11|M/S|1|4
011035|verticalGustAcceleration|double|VERTICAL GUST ACCELERATION|MS-2|2|-8192|14|M S-2|2|5
011036|maximumDerivedEquivalentVerticalGustSpeed|double|MAXIMUM DERIVED EQUIVALENT VERTICAL GUST SPEED|M/S|1|0|10|M/S|1|4
011037|turbulenceIndex|long|TURBULENCE INDEX|CODETABLE|0|0|6|CODE TABLE|0|2
011038|timeOfOccurrenceOfPeakEddyDissipationRate|long|TIME OF OCCURRENCE OF PEAK EDDY DISSIPATION RATE|CODETABLE|0|0|5|CODE TABLE|0|2
011039|extendedTimeOfOccurrenceOfPeakEddyDissipationRate|long|EXTENDED TIME OF OCCURRENCE OF PEAK EDDY DISSIPATION RATE|CODETABLE|0|0|6|CODE TABLE|0|2
011040|maximumWindSpeedMeanWind|double|MAXIMUM WIND SPEED (MEAN WIND)|M/S|1|0|12|M/S|1|4
011041|maximumWindGustSpeed|double|MAXIMUM WIND GUST SPEED|M/S|1|0|12|M/S|1|4
011042|maximumWindSpeed10MinuteMeanWind|double|MAXIMUM WIND SPEED (10-MINUTE MEAN WIND)|M/S|1|0|12|M/S|1|4
011043|maximumWindGustDirectionDegreeTrue|long|MAXIMUM WIND GUST DIRECTION (DEGREE TRUE)|DEG|0|0|9|DEG|0|3
011044|meanWindDirectionForSurface1500M5000Feet|long|MEAN WIND DIRECTION FOR SURFACE - 1500 M (5000 FEET) (DEGREE TRUE)|DEG|0|0|9|DEG|0|3
011045|meanWindSpeedForSurface1500M5000Feet|double|MEAN WIND SPEED FOR SURFACE - 1500 M (5000 FEET)|M/S|1|0|12|M/S|1|4
011046|maximumInstantaneousWindSpeed|double|MAXIMUM INSTANTANEOUS WIND SPEED|M/S|1|0|12|M/S|1|4
011047|maximumInstantaneousWindSpeedOver10Minutes|double|MAXIMUM INSTANTANEOUS WIND SPEED OVER 10 MINUTES|M/S|1|0|12|M/S|1|4
011049|windDirectionStandardDeviation|long|STANDARD DEVIATION OF WIND DIRECTION (DEGREE TRUE)|DEG|0|0|9|DEG|0|3
011050|standardDeviationOfHorizontalWindSpeed|double|STANDARD DEVIATION OF HORIZONTAL WIND SPEED|M/S|1|0|12|M/S|1|4
011051|standardDeviationOfVerticalWindSpeed|double|STANDARD DEVIATION OF VERTICAL WIND SPEED|M/S|1|0|8|M/S|1|3
011052|formalUncertaintyInWindSpeed|double|FORMAL UNCERTAINTY IN WIND SPEED|M/S|2|0|13|M/S|2|5
011053|formalUncertaintyInWindDirection|double|FORMAL UNCERTAINTY IN WIND DIRECTION (DEGREE TRUE)|DEG|2|0|15|DEG|2|5
011054|meanWindDirectionFor1500M3000MDegreeTrue|long|MEAN WIND DIRECTION FOR 1500 M - 3000 M (DEGREE TRUE)|DEG|0|0|9|DEG|0|3
011055|meanWindSpeedFor1500M3000M|double|MEAN WIND SPEED FOR 1500 M - 3000 M|M/S|1|0|12|M/S|1|4
011061|absoluteWindShearIn1KmLayerBelow|double|ABSOLUTE WIND SHEAR IN 1 KM LAYER BELOW|M/S|1|0|12|M/S|1|4
011062|absoluteWindShearIn1KmLayerAbove|double|ABSOLUTE WIND SHEAR IN 1 KM LAYER ABOVE|M/S|1|0|12|M/S|1|4
011070|designatorOfRunwayAffectedByWindShearIncludingAll|string|DESIGNATOR OF THE RUNWAY AFFECTED BY WIND SHEAR (INCLUDING ALL)|CCITTIA5|0|0|32|CHARACTER|0|4
011071|turbulentVerticalMomentumFlux|double|TURBULENT VERTICAL MOMENTUM FLUX|M2S-2|3|-128|14|M2 S-2|3|5
011072|turbulentVerticalBuoyancyFlux|double|TURBULENT VERTICAL BUOYANCY FLUX|KMS-1|3|-128|11|K M S-1|3|4
011073|turbulentKineticEnergy|double|TURBULENT KINETIC ENERGY|M2S-2|2|-1024|13|M2 S-2|2|4
011074|dissipationEnergy|double|DISSIPATION ENERGY|M2S-2|2|-1024|10|M2 S-2|2|4
011075|meanTurbulenceIntensityEddyDissipationRate|double|MEAN TURBULENCE INTENSITY (EDDY DISSIPATION RATE)|M2/3S-1|2|0|8|M2/3 S-1|2|3
011076|peakTurbulenceIntensityEddyDissipationRate|double|PEAK TURBULENCE INTENSITY (EDDY DISSIPATION RATE)|M2/3S-1|2|0|8|M2/3 S-1|2|3
011077|reportingIntervalOrAveragingTimeForEddyDissipationRate|long|REPORTING INTERVAL OR AVERAGING TIME FOR EDDY DISSIPATION RATE|S|0|0|12|S|0|4
011081|modelWindDirectionAt10mDegreeTrue|double|MODEL WIND DIRECTION AT 10M (DEGREE TRUE)|DEG|2|0|16|DEG|2|5
011082|modelWindSpeedAt10m|double|MODEL WIND SPEED AT 10M|M/S|2|0|14|M/S|2|4
011083|windSpeed|long|WIND SPEED|KM/H|0|0|9|KM/H|0|3
011084|windSpeed|long|WIND SPEED|KT|0|0|8|KT|0|3
011085|maximumWindGustSpeed|long|MAXIMUM WIND GUST SPEED|KM/H|0|0|9|KM/H|0|3
011086|maximumWindGustSpeed|long|MAXIMUM WIND GUST SPEED|KT|0|0|8|KT|0|3
011095|u|double|U-COMPONENT OF THE MODEL WIND VECTOR|M/S|1|-4096|13|M/S|1|4
011096|v|double|V-COMPONENT OF THE MODEL WIND VECTOR|M/S|1|-4096|13|M/S|1|4
011097|windSpeedFromAltimeter|double|WIND SPEED FROM ALTIMETER|M/S|2|0|12|M/S|2|4
011098|windSpeedFromRadiometer|double|WIND SPEED FROM RADIOMETER|M/S|2|0|12|M/S|2|4
011100|trueAircraftSpeed|double|TRUE AIRCRAFT SPEED|M/S|1|0|12|M/S|1|4
011101|aircraftVelocityU|double|AIRCRAFT VELOCITY U-COMPONENT|M/S|1|-4096|13|M/S|1|4
011102|aircraftVelocityV|double|AIRCRAFT VELOCITY V-COMPONENT|M/S|1|-4096|13|M/S|1|4
011103|aircraftVelocityW|double|AIRCRAFT VELOCITY W-COMPONENT|M/S|1|-512|10|M/S|1|4
011104|aircraftTrueHeading|long|AIRCRAFT TRUE HEADING|DEG|0|0|9|DEG|0|3
011105|edrAlgorithmVersion|long|EDR ALGORITHM VERSION|NUMERIC|0|0|6|NUMERIC|0|2
011106|runningMinimumConfidence|long|RUNNING MINIMUM CONFIDENCE|NUMERIC|1|0|4|NUMERIC|1|2
011107|maximumNumberBadInputs|long|MAXIMUM NUMBER BAD INPUTS|NUMERIC|0|0|5|NUMERIC|0|2
011108|peakLocation|long|PEAK LOCATION|NUMERIC|1|0|4|NUMERIC|1|2
011109|numberOfGoodEdr|long|NUMBER OF GOOD EDR|NUMERIC|0|0|4|NUMERIC|0|2
012001|airTemperature|double|TEMPERATURE/AIR TEMPERATURE|K|1|0|12|C|1|3
012002|airTemperature|double|AIR TEMPERATURE|K|1|0|12|C|1|3
012003|dewPointTemperature|double|DEW-POINT TEMPERATURE|K|1|0|12|C|1|3
012004|dryBulbTemperatureAt2M|double|DRY-BULB TEMPERATURE AT 2 M|K|1|0|12|C|1|3
012005|wetBulbTemperatureAt2M|double|WET-BULB TEMPERATURE AT 2 M|K|1|0|12|C|1|3
012006|dewPointTemperatureAt2M|double|DEW-POINT TEMPERATURE AT 2 M|K|1|0|12|C|1|3
012007|virtualTemperature|double|VIRTUAL TEMPERATURE|K|1|0|12|C|1|3
012011|maximumTemperatureAtHeightAndOverPeriodSpecified|double|MAXIMUM TEMPERATURE, AT HEIGHT AND OVER PERIOD SPECIFIED|K|1|0|12|C|1|3
012012|minimumTemperatureAtHeightAndOverPeriodSpecified|double|MINIMUM TEMPERATURE, AT HEIGHT AND OVER PERIOD SPECIFIED|K|1|0|12|C|1|3
012013|groundMinimumTemperaturePast12Hours|double|GROUND MINIMUM TEMPERATURE, PAST 12 HOURS|K|1|0|12|C|1|3
012014|maximumTemperatureAt2MPast12Hours|double|MAXIMUM TEMPERATURE AT 2 M, PAST 12 HOURS|K|1|0|12|C|1|3
012015|minimumTemperatureAt2MPast12Hours|double|MINIMUM TEMPERATURE AT 2 M, PAST 12 HOURS|K|1|0|12|C|1|3
012016|maximumTemperatureAt2MPast24Hours|double|MAXIMUM TEMPERATURE AT 2 M, PAST 24 HOURS|K|1|0|12|C|1|3
012017|minimumTemperatureAt2MPast24Hours|double|MINIMUM TEMPERATURE AT 2 M, PAST 24 HOURS|K|1|0|12|C|1|3
012021|maximumTemperatureAt2M|double|MAXIMUM TEMPERATURE AT 2 M|K|2|0|16|C|2|4
012022|minimumTemperatureAt2M|double|MINIMUM TEMPERATURE AT 2 M|K|2|0|16|C|2|4
012023|temperature|long|TEMPERATURE|C|0|-99|8|C|0|2
012024|dewPointTemperature|long|DEW POINT TEMPERATURE|C|0|-99|8|C|0|2
012030|soilTemperature|double|SOIL TEMPERATURE|K|1|0|12|C|1|3
012049|temperatureChangeOverSpecifiedPeriod|long|TEMPERATURE CHANGE OVER SPECIFIED PERIOD|K|0|-30|6|C|0|2
012051|standardDeviationTemperature|double|STANDARD DEVIATION TEMPERATURE|K|1|0|10|C|1|3
012052|highestDailyMeanTemperature|double|HIGHEST DAILY MEAN TEMPERATURE|K|1|0|12|C|1|3
012053|lowestDailyMeanTemperature|double|LOWEST DAILY MEAN TEMPERATURE|K|1|0|12|C|1|3
012060|awsEnclosureInternalTemperature|double|AWS ENCLOSURE INTERNAL TEMPERATURE|K|1|0|12|C|1|3
012061|skinTemperature|double|SKIN TEMPERATURE|K|1|0|12|C|1|3
012062|equivalentBlackBodyTemperature|double|EQUIVALENT BLACK BODY TEMPERATURE|K|1|0|12|C|1|3
012063|brightnessTemperature|double|BRIGHTNESS TEMPERATURE|K|1|0|12|C|1|3
012064|instrumentTemperature|double|INSTRUMENT TEMPERATURE|K|1|0|12|K|1|4
012065|standardDeviationBrightnessTemperature|double|STANDARD DEVIATION BRIGHTNESS TEMPERATURE|K|1|0|12|K|1|4
012066|antennaTemperature|double|ANTENNA TEMPERATURE|K|2|0|16|C|2|5
012070|warmLoadTemperature|double|WARM LOAD TEMPERATURE|K|2|0|16|K|2|5
012071|coldestClusterTemperature|double|COLDEST CLUSTER TEMPERATURE|K|1|0|12|K|1|4
012072|radiance|double|RADIANCE|WM-2SR-1|6|0|31|W M-2 SR-1|6|9
012075|spectralRadiance|long|SPECTRAL RADIANCE|WM-3SR-1|-3|0|16|W M-3 SR-1|-3|5
012076|radiance|double|RADIANCE|WM-2SR-1|3|0|16|W M-2 SR-1|3|5
012080|brightnessTemperatureRealPart|double|BRIGHTNESS TEMPERATURE REAL PART|K|2|-10000|16|K|2|5
012081|brightnessTemperatureImaginaryPart|double|BRIGHTNESS TEMPERATURE IMAGINARY PART|K|2|-10000|16|K|2|5
012082|pixelRadiometricAccuracy|double|PIXEL RADIOMETRIC ACCURACY|K|2|0|12|K|2|4
012101|airTemperature|double|TEMPERATURE/AIR TEMPERATURE|K|2|0|16|C|2|4
012102|wetBulbTemperature|double|WET-BULB TEMPERATURE|K|2|0|16|C|2|4
012103|dewPointTemperature|double|DEW-POINT TEMPERATURE|K|2|0|16|C|2|4
012104|airTemperatureAt2M|double|AIR TEMPERATURE AT 2 M|K|2|0|16|C|2|4
012105|webBulbTemperatureAt2M|double|WEB-BULB TEMPERATURE AT 2 M|K|2|0|16|C|2|4
012106|dewPointTemperatureAt2M|double|DEW-POINT TEMPERATURE AT 2 M|K|2|0|16|C|2|4
012107|virtualTemperature|double|VIRTUAL TEMPERATURE|K|2|0|16|C|2|4
012111|maximumTemperatureAtHeightAndOverPeriodSpecified|double|MAXIMUM TEMPERATURE, AT HEIGHT AND OVER PERIOD SPECIFIED|K|2|0|16|C|2|4
012112|minimumTemperatureAtHeightAndOverPeriodSpecified|double|MINIMUM TEMPERATURE, AT HEIGHT AND OVER PERIOD SPECIFIED|K|2|0|16|C|2|4
012113|groundMinimumTemperaturePast12Hours|double|GROUND MINIMUM TEMPERATURE, PAST 12 HOURS|K|2|0|16|C|2|4
012114|maximumTemperatureAt2MPast12Hours|double|MAXIMUM TEMPERATURE AT 2 M, PAST 12 HOURS|K|2|0|16|C|2|4
012115|minimumTemperatureAt2MPast12Hours|double|MINIMUM TEMPERATURE AT 2 M, PAST 12 HOURS|K|2|0|16|C|2|4
012116|maximumTemperatureAt2MPast24Hours|double|MAXIMUM TEMPERATURE AT 2 M, PAST 24 HOURS|K|2|0|16|C|2|4
012117|minimumTemperatureAt2MPast24Hours|double|MINIMUM TEMPERATURE AT 2 M, PAST 24 HOURS|K|2|0|16|C|2|4
012118|maximumTemperatureAtHeightSpecifiedPast24Hours|double|MAXIMUM TEMPERATURE AT HEIGHT SPECIFIED, PAST 24 HOURS|K|2|0|16|C|2|4
012119|minimumTemperatureAtHeightSpecifiedPast24Hours|double|MINIMUM TEMPERATURE AT HEIGHT SPECIFIED, PAST 24 HOURS|K|2|0|16|C|2|4
012120|groundTemperature|double|GROUND TEMPERATURE|K|2|0|16|C|2|4
012121|groundMinimumTemperature|double|GROUND MINIMUM TEMPERATURE|K|2|0|16|C|2|4
012122|groundMinimumTemperatureOfPrecedingNight|double|GROUND MINIMUM TEMPERATURE OF THE PRECEDING NIGHT|K|2|0|16|C|2|4
012130|soilTemperature|double|SOIL TEMPERATURE|K|2|0|16|C|2|4
012131|snowTemperature|double|SNOW TEMPERATURE|K|2|0|16|C|2|4
012132|iceSurfaceTemperature|double|ICE SURFACE TEMPERATURE|K|2|0|16|C|2|4
012151|dailyMeanTemperatureStandardDeviation|double|STANDARD DEVIATION OF DAILY MEAN TEMPERATURE|K|2|0|12|C|2|4
012152|highestDailyMeanTemperature|double|HIGHEST DAILY MEAN TEMPERATURE|K|2|0|16|C|2|4
012153|lowestDailyMeanTemperature|double|LOWEST DAILY MEAN TEMPERATURE|K|2|0|16|C|2|4
012158|noiseEquivalentDeltaTemperatureWhileViewingColdTarget|double|NOISE-EQUIVALENT DELTA TEMPERATURE WHILE VIEWING COLD TARGET|K|2|0|12|C|2|4
012159|noiseEquivalentDeltaTemperatureWhileViewingWarmTarget|double|NOISE-EQUIVALENT DELTA TEMPERATURE WHILE VIEWING WARM TARGET|K|2|0|12|C|2|4
012161|skinTemperature|double|SKIN TEMPERATURE|K|2|0|16|C|2|4
012162|equivalentBlackBodyTemperature|double|EQUIVALENT BLACK BODY TEMPERATURE|K|2|0|16|C|2|4
012163|brightnessTemperature|double|BRIGHTNESS TEMPERATURE|K|2|0|16|C|2|4
012164|instrumentTemperature|double|INSTRUMENT TEMPERATURE|K|2|0|16|K|2|5
012165|directSunBrightnessTemperature|long|DIRECT SUN BRIGHTNESS TEMPERATURE|K|0|0|23|K|0|7
012166|snapshotAccuracy|double|SNAPSHOT ACCURACY|K|1|-4000|13|K|1|4
012167|radiometricAccuracyPurePolarisation|double|RADIOMETRIC ACCURACY (PURE POLARISATION)|K|1|0|9|K|1|3
012168|radiometricAccuracyCrossPolarisation|double|RADIOMETRIC ACCURACY (CROSS POLARISATION)|K|1|0|9|K|1|3
012171|coldestClusterTemperature|double|COLDEST CLUSTER TEMPERATURE|K|2|0|16|K|2|5
012180|averaged12MicronBtForAllClearPixelsAtNadir|double|AVERAGED 12 MICRON BT FOR ALL CLEAR PIXELS AT NADIR|K|2|0|16|K|2|5
012181|averaged11MicronBtForAllClearPixelsAtNadir|double|AVERAGED 11 MICRON BT FOR ALL CLEAR PIXELS AT NADIR|K|2|0|16|K|2|5
012182|averaged37MicronBtForAllClearPixelsAtNadir|double|AVERAGED 3.7 MICRON BT FOR ALL CLEAR PIXELS AT NADIR|K|2|0|16|K|2|5
012183|averaged12MicronBtForAllClearPixelsForwardView|double|AVERAGED 12 MICRON BT FOR ALL CLEAR PIXELS, FORWARD VIEW|K|2|0|16|K|2|5
012184|averaged11MicronBtForAllClearPixelsForwardView|double|AVERAGED 11 MICRON BT FOR ALL CLEAR PIXELS, FORWARD VIEW|K|2|0|16|K|2|5
012185|averaged37MicronBtForAllClearPixelsForwardView|double|AVERAGED 3.7 MICRON BT FOR ALL CLEAR PIXELS, FORWARD VIEW|K|2|0|16|K|2|5
012186|meanNadirSeaSurfaceTemperature|double|MEAN NADIR SEA-SURFACE TEMPERATURE|K|2|0|16|K|2|5
012187|meanDualViewSeaSurfaceTemperature|double|MEAN DUAL VIEW SEA-SURFACE TEMPERATURE|K|2|0|16|K|2|5
012188|interpolated238GhzBrightnessTFromMwr|double|INTERPOLATED 23.8 GHZ BRIGHTNESS T FROM MWR|K|2|0|16|K|2|5
012189|interpolated365GhzBrightnessTFromMwr|double|INTERPOLATED 36.5 GHZ BRIGHTNESS T FROM MWR|K|2|0|16|K|2|5
013001|specificHumidity|double|SPECIFIC HUMIDITY|KG/KG|5|0|14|KG/KG|5|5
013002|mixingRatio|double|MIXING RATIO|KG/KG|5|0|14|KG/KG|5|5
013003|relativeHumidity|long|RELATIVE HUMIDITY|%|0|0|7|%|0|3
013004|vapourPressure|long|VAPOUR PRESSURE|PA|-1|0|10|PA|-1|4
013005|vapourDensity|double|VAPOUR DENSITY|KGM-3|3|0|7|KG M-3|3|3
013006|mixingHeights|long|MIXING HEIGHTS|M|-1|-40|16|M|-1|5
013007|minimumRelativeHumidity|long|MINIMUM RELATIVE HUMIDITY|%|0|0|7|%|0|3
013008|maximumRelativeHumidity|long|MAXIMUM RELATIVE HUMIDITY|%|0|0|7|%|0|3
013009|relativeHumidity|double|RELATIVE HUMIDITY|%|1|-1000|12|%|1|4
013011|totalPrecipitationOrTotalWaterEquivalent|double|TOTAL PRECIPITATION/TOTAL WATER EQUIVALENT|KGM-2|1|-1|14|KG M-2|1|5
013012|depthOfFreshSnow|double|DEPTH OF FRESH SNOW|M|2|-2|12|M|2|4
013013|totalSnowDepth|double|TOTAL SNOW DEPTH|M|2|-2|16|M|2|5
013014|rainfallOrWaterEquivalentOfSnowAveragedRate|double|RAINFALL/WATER EQUIVALENT OF SNOW (AVERAGED RATE)|KGM-2S-1|4|0|12|KG M-2 S-1|4|4
013015|snowfallAveragedRate|double|SNOWFALL (AVERAGED RATE)|M/S|7|0|12|M/S|7|4
013016|precipitableWater|long|PRECIPITABLE WATER|KGM-2|0|0|7|KG M-2|0|3
013019|totalPrecipitationPast1Hour|double|TOTAL PRECIPITATION PAST 1 HOUR|KGM-2|1|-1|14|KG M-2|1|4
013020|totalPrecipitationPast3Hours|double|TOTAL PRECIPITATION PAST 3 HOURS|KGM-2|1|-1|14|KG M-2|1|5
013021|totalPrecipitationPast6Hours|double|TOTAL PRECIPITATION PAST 6 HOURS|KGM-2|1|-1|14|KG M-2|1|5
013022|totalPrecipitationPast12Hours|double|TOTAL PRECIPITATION PAST 12 HOURS|KGM-2|1|-1|14|KG M-2|1|5
013023|totalPrecipitationPast24Hours|double|TOTAL PRECIPITATION PAST 24 HOURS|KGM-2|1|-1|14|KG M-2|1|5
013031|evapotranspiration|long|EVAPOTRANSPIRATION|KGM-2|0|0|7|KG M-2|0|3
013032|evaporation|double|EVAPORATION/EVAPOTRANSPIRATION|KGM-2|1|0|8|KG M-2|1|3
013033|evaporation|double|EVAPORATION/EVAPOTRANSPIRATION|KGM-2|1|0|10|KG M-2|1|4
013038|superadiabaticIndicator|long|SUPERADIABATIC INDICATOR|CODETABLE|0|0|2|CODE TABLE|0|1
013039|terrainTypeIceOrSnow|long|TERRAIN TYPE (ICE/SNOW)|CODETABLE|0|0|3|CODE TABLE|0|1
013040|surfaceFlag|long|SURFACE FLAG|CODETABLE|0|0|4|CODE TABLE|0|2
013041|pasquillGiffordStabilityCategory|long|PASQUILL-GIFFORD STABILITY CATEGORY|CODETABLE|0|0|4|CODE TABLE|0|2
013042|parcelLiftedIndexTo500Hpa|long|PARCEL LIFTED INDEX (TO 500 HPA)|K|0|-20|6|K|0|2
013043|bestLiftedIndexTo500Hpa|long|BEST LIFTED INDEX (TO 500 HPA)|K|0|-20|6|K|0|2
013044|kIndex|long|K INDEX|K|0|-30|8|K|0|3
013045|koIndex|long|KO INDEX|K|0|-30|8|K|0|3
013046|maximumBuoyancy|long|MAXIMUM BUOYANCY|K|0|-30|8|K|0|3
013047|modifiedShowalterStabilityIndex|long|MODIFIED SHOWALTER STABILITY INDEX|K|0|-60|6|C|0|2
013048|waterFraction|double|WATER FRACTION|%|1|0|10|%|1|4
013051|frequencyGroupPrecipitation|long|FREQUENCY GROUP, PRECIPITATION|CODETABLE|0|0|4|CODE TABLE|0|2
013052|highestDailyAmountOfPrecipitation|double|HIGHEST DAILY AMOUNT OF PRECIPITATION|KGM-2|1|-1|14|KG M-2|1|5
013055|intensityOfPrecipitation|double|INTENSITY OF PRECIPITATION|KGM-2S-1|4|0|8|MM/H|1|4
013056|characterAndIntensityOfPrecipitation|long|CHARACTER AND INTENSITY OF PRECIPITATION|CODETABLE|0|0|4|CODE TABLE|0|2
013057|timeOfBeginningOrEndOfPrecipitation|long|TIME OF BEGINNING OR END OF PRECIPITATION|CODETABLE|0|0|4|CODE TABLE|0|2
013058|sizeOfPrecipitatingElement|double|SIZE OF PRECIPITATING ELEMENT|M|4|0|7|MM|1|3
013059|numberOfFlashesThunderstorm|long|NUMBER OF FLASHES (THUNDERSTORM)|NUMERIC|0|0|7|NUMERIC|0|3
013060|totalAccumulatedPrecipitation|double|TOTAL ACCUMULATED PRECIPITATION|KGM-2|1|-1|17|KG M-2|1|5
013071|upstreamWaterLevel|double|UPSTREAM WATER LEVEL|M|2|0|14|M|2|4
